,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
Nigga now you see me, nigga now you don't
Like Jamie Foxx acting like Ray Charles
16 in a clip, one in the chamber
17 Ward bully with 17 bullets
My story is how I went from ""poor me""
To ""please pour me a drink and celebrate with me""

[Hook: Chris Brown]
Raise every bottle and cup in the sky
Sparks in the air like the Fourth of July
Nothing but bad bitches in here tonight
Oh, if you lame and you know it be quiet
Nothing but real niggas only, bad bitches only
Rich niggas only, independent bitches only
Boss niggas only, thick bitches only
I got my real niggas here by my side, only",Genius Traductions Françaises,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2014,"[12, 32, 33, 31, 27, 43, 54]",7
11,The Heart Wants What It Wants,"[Intro]
What the heart wants
What the heart wants
What the heart wants (Wants, wants, wants)

[Verse 1]
You got me sipping on something
I can't compare to nothing I've ever known
I'm hoping that after this fever I'll survive
I know I'm acting a bit crazy
Strung out, a little bit hazy
Hand over heart, I'm praying
That I'm gonna make it out alive

[Pre-Chorus]
The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

[Chorus]
But the heart wants what it wants
The heart wants what it wants

[Verse 2]
You got me scattered in pieces
Shining like stars and screaming
Lighting me up like Venus
But then you disappear and make me wait
And every second's like torture
Heroin drip, no more so
Finding a way to let go
Baby, baby, no, I can't escape

[Pre-Chorus]
The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

[Chorus]
But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

[Bridge]
This is a modern fairytale
No happy endings, no wind in our sails
But I can't imagine a life without
Breathless moments
Breaking me down, down, down, down

[Pre-Chorus]
The bed's getting cold and you're not here
The future that we hold is so unclear
But I'm not alive until you call
And I'll bet the odds against it all
Save your advice, 'cause I won't hear
You might be right, but I don't care
There's a million reasons why I should give you up

[Chorus]
But the heart wants what it wants
The heart wants what it wants
The heart wants what it wants
The heart wants what it wants

[Outro]
The heart wants what it wants, baby
The heart wants what it wants, baby
It wants what it wants
It wants what it wants
The heart wants what it wants, baby
The heart wants what it wants, baby",Selena Gomez,Selena Gomez,2014,"[13, 12, 6, 20, 26, 25]",6
12,Habits (Stay High),"[Intro]
Oh-oh, oh-oh, oh-oh

[Verse 1]
I eat my dinner in my bathtub, then I go to sex clubs
Watchin' freaky people gettin' it on
It doesn't make me nervous if anything, I'm restless
Yeah, I've been around and I've seen it all
I get home, I got the munchies, binge on all my Twinkies
Throw up in the tub, then I go to sleep
And I drank up all my money, dazed and kinda lonely

[Chorus]
You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

[Verse 2]
Pick up daddies at the playground, how I spend my day time
Loosen up their frown, make 'em feel alive
I make it fast and greasy, I'm numb and way too easy

[Chorus]
You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

[Bridge]
Staying in my play pretend, where the fun ain't got no end
Oh, can't go home alone again, need someone to numb the pain
Oh, staying in my play pretend, where the fun ain't got no end
Oh, can't go home alone again, need someone to numb the pain

[Chorus]
You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

[Outro]
Oh-oh",Tove Lo,Tove Lo,2014,"[15, 11, 9, 6, 5, 4, 3, 3, 5, 4, 6, 7, 13, 16, 18, 20, 23, 30, 38, 40, 44, 50, 57, 57, 59, 59, 63, 73, 66]",29
13,Tuesday,"The Genius Users Pick Their Own Top 10 Songs of the Year Below...Check it!

Quikstik
1 (Tie). Pioneer The Frontier by Wu-Tang Clan, All Apologies (Live) by Lorde & Nirvana &  Love Never Felt So Good by Michael Jackson
2. Battle Cry by Angel Haze
3. Radioactive (Remix) by Imagine Dragons
4. Everybody Wants To Rule The World by Lorde
5. The Devil Is A Lie by Rick Ross
6. Sorry Momma by YG
7. Marvelous by Adam WarRock
8. One Love (One L Main Mix) by Nas & Indy by Santana (Tie)
9.  Megitsune by Babymetal
10. Love Again (Akinyele Back) by Run The Jewels
HM1.  Serious by Fresh Air
HM2. Gangsta by ScHoolboy Q

Zk123
1. J. Cole - Be Free
2. Cozz - Dreams
3. Isaiah Rashad - Heavenly Father
4. J. Cole - Love Yourz
5. Jhené Aiko - Promises
6. Skepta - That's Not Me
7. Tinashe - Cold Sweat
8. QuESt - Erase Me
9. Run The Jewels - Oh My, Darling Don't Cry
10. Frisco - Out Here

ScopeY
1. G-Unit - Nah I'm Talking Bout
2. PRhyme - Wishin'
3. Run The Jewels - Jeopardy
4. Jeezy - Seen It All
5. Statik Selektah - The Imperial
6. Schoolboy Q - Gangsta
7. Apollo Brown & Ras Kass - H20
8. Lupe Fiasco - Thorns & Horns
9. Mac Miller - Diablo
10. Yelawolf - Till It's Gone

Streetlights
1. Kanye West - All Day
2. Kanye West - God Level
3. Rick Ross - Sanctified
4. Theophilus London - Can't Stop
5. Future - I Won
6. Beyoncé - Drunk In Love (Remix)
7. OT Genasis - Coco
8. Snoh Aalegra - Paradise
9. Tinashe - Cold Sweat
10. Ras Kass - How To Kill God
11. surprise :o

DC26
1. Kendrick Lamar - i
2. Isaiah Rashad - Heavenly Father
3. Chance the Rapper/Social Experiment - No Better Blues
4. Jhene Aiko - Promises
5. Kid Cudi - Troubled Boy
6. Kevin Abstract - Drugs
7. Chance the Rapper/Social Experiment - Sunday Candy
8. J. Cole - Be Free & Love Yourz
9. Big Sean - 4th Quarter
10. Isaiah G. - Hanna-Barbera/Malcolm Smalls - Pt. 2: The Innocents
Honorable Mentions

InTuneize
1. Logic - Under Pressure
2. Watsky - Tears to Diamonds
3. Hozier - Take Me To Church
4. G-Eazy - Downtown Love (feat. John Michael Rochelle)
5. Kendrick Lamar - i
6. Logic - Alright (feat. Big Sean)
7. Karmin and Watsky - No Flex Zone (Remix)
8. Kembe X - As I Unfold (feat. Ab-Soul & Alex Wiley)
9. Logic - Driving Ms Daisy (feat. Childish Gambino)
10. Portugal. The Man - The Sun
Honorable Mentions

Dyazz
1. Souls of Mischief & Adrian Younge - All You Got Is Your Word
2. Cunninlynguists - In the City (f. Zumbi)
3. Ras Kass & Apollo Brown - H2O (f. Pharoahe Monch)
4. String Theory - Intergalactix (f. uMaNg)
5. Big K.R.I.T. - Kreation (Intro)
6. Slimkid3 & DJ Nu-Mark - I Know, Didn't I?
7. Amp Live - ihearthiphop (f. Planet Asia, Opio, Mike G, Gift of Gab & Codany Holiday)
8. ???
9. ???
10. ???

TruSwag
1. Travi$ Scott - Basement Freestyle
2. Travi$ Scott - Skyfall (feat. Young Thug)
3. Travi$ Scott - Sloppy Toppy (feat. Migos & PeeWee Longway)
4. Drake - 0 To 100 / The Catch Up
5. Drake - How Bout Now
6. Migos - Black Bottles (feat. Rick Ross)
7. Migos - Contraband
8. A$AP Rocky - Multiply
9. ScHoolboy Q - Hoover Street
10. PARTYNEXTDOOR - Recognize (feat. Drake)
Honorable Mentions

KTAHectie
1. Rich Gang - Lifestyle (feat. Young Thug & Rich Homie Quan)
2. Travi$ Scott - Skyfall (feat. Young Thug)
3. Kanye West - All Day
4. Rick Ross - Sanctified (feat. Kanye West & Big Sean)
5. Young Thug - The Blanguage
6. Flying Lotus - Never Catch Me (feat. Kendrick Lamar)
7. ScHoolboy Q - Fuck L.A
8. Lil Herb - Knucklehead (feat. Earl Sweatshirt)
9. I LOVE MAKONNEN - Tuesday (feat. Drake)
10. Not really a song

BennySwans
1.	Julian Casablancas + The Voidz – “Human Sadness”
2.	The War on Drugs – “Red Eyes”
3.	Alvvays – “Archie, Marry Me”
4.	St. Vincent – “Prince Johnny”
5.	Spoon – “Inside Out”
6.	Against Me! – “Black Me Out”
7.	Mac DeMarco – “Let Her Go”
8.	Flying Lotus – “Never Catch Me feat. Kendrick Lamar”
9.	Cloud Nothings – “I’m Not Part of Me”
10.	Freddie Gibbs & Madlib – “High feat. Danny Brown”

EmperorAguila
1. Lorde - ""Yellow Flicker Beat""
2. Big K.R.I.T. - ""Mt. Olympus""
3. Freddie Gibbs and Madlib - ""Shittsville""
4. Mick Jenkins - ""Shipwrecked""
5. Lorde - ""Ladder Song""
6. Lil B - ""No Black Person Is Ugly""
7. Fka twigs - ""Lights On""
8. Run The Jewels - ""Lie, Cheat, Steal""
9. Lil Wayne - ""D’usse""
10. XX/\/\E - Slurr
Honorable Mentions

Slickk
1. G-Eazy - Downtown Love (feat. John Michael Rochelle)
2. YG - Bicken Back Being Bool
3. Future - Benz Freindz (feat. Andre 3000)
4. Schoolboy Q - Studio (feat. BJ the Chicago Kid)
5. DJ Khaled - They Don’t Love You No More (feat. French Montana, Meek Mill, Rick Ross, & Jay Z)
6. Tyga - 40 Mill
7. Young Thug - Old English (feat. Freddie Gibbs & A$AP Ferg)
8. Big Sean - 1st Quarter
9.  Eminem - Lose Yourself (Original Demo)
10. Drake - 0 to 100/The Catch Up
Honorable Mentions

Heisenferg
1.  Mac Miller & Vince Staples - ""Rain""
2. Run The Jewels - ""Jeopardy""
3. Jay Electronica & Jay Z - ""We Made It"" (Remix)
4. Mick Jenkins & Joey Bada$$ - ""Jerome""
5. Action Bronson, Royce da 5'9"", & Black Thought - ""The Imperial""
6. Hoodie Allen & Ed Sheeran - ""All About It""
7. Freddie Gibbs & Danny Brown - “High”
8. Jay Z & Rick Ross - “The Devil Is a Lie”
9. Beyoncé & Nicki Minaj - ""Flawless"" (Remix)
10. Ab-Soul & Kembe X - ""As I Unfold""

BrianGonser
1. Mac Miller - Grand Finale
2. Mick Jenkins - Dehydration (feat. The Mind)
3. Isaiah Rashad - Heavenly Father
4. Mac Miller - New Faces (feat. Earl Sweatshirt & Da$H)
5. Joey Bada$$ - Christ Conscious
6. Jeezy - Seen It All (feat. JAY Z)
7. Mick Jenkins - Jazz
8. Kendrick Lamar - i
9. Flatbush Zombies - Don't Do Drugs Kids
10. Travi$ Scott - Quintana Pt. II

BoredBorderlineGenius
1. Run The Jewels - Jeopardy
2. Vince Staples - Feelin' The Love
3. Jay Electronica - better in tune w the infinite
4. Mac Miller - Rain (feat. Vince Staples)
5. KiD CuDi - Return Of The Moon Man (Original Score)
6. PRhyme - Dat Sound Good (feat. Ab-Soul & Mac Miller)
7. Kendrick Lamar - i
8. Chance The Rapper - Sunday Candy
9. Vince Staples - Blue Suede
10. J. Cole - Love Yourz

 jakejarvis
1. Drake – 0 to 100 / The Catch Up
2. Young Thug – Take Kare (feat. Lil Wayne)
3. The Weeknd – King Of The Fall
4. ScHoolboy Q – Studio (feat. BJ the Chicago Kid)
5. Logic – Under Pressure
6. Wiz Khalifa – We Dem Boyz
7. PARTYNEXTDOOR – Recognize (feat. Drake)
8. Beyonce – ***Flawless (Remix) (feat. Nicki Minaj)
9. The Weeknd – Or Nah (Remix)
10. Future – Rock Star (feat. Nicki Minaj & French Montana)

Kray
1. i (Kendrick Lamar)
2. Sonhos (Iquérito part. KL Jay)
3. Flawless (Byonce part. Nicki Minaj)
4. Plano de Voo (Criolo)
5. Eu Compro (Racionais MC’s part. Helião)
6. Break The Bank (Schoolboy Q)
7. Coisas de Brasil (Rincon Sapiêcia)
8. Devil is a Lie (Rick Ross part. Jay Z)
9. Mt. Olympus (Big KRIT)
10 .Fire Squad (J Cole)

RegularRy
1) Golden State Of Mind - Fashawn
2) Snow Beach - Ratking
3) R.I.P. Kevin Miller - Isaiah Rashad
4) The Imperial (Feat. Action Bronson, Royce Da 5'9, & Black Thought) - Statik Selektah
5) Well Fare - Blu
6) High (Feat. Danny Brown) - Freddie Gibbs & Madlib
7) Therapy - Mac Miller
8) Sunday Candy - Chance The Rapper & The Social Experiment
9) Backyard - Travis Scott
10) End Of The niGht. - Phony Ppl

Thom
1. The Weeknd - Drunk In Love
2. Skepta - That's Not Me (feat. Jme)
3. SBTRKT - Higher (feat. Raury)
4. Ghetts - Rebel
5. Future - Move That Dope (feat. Pharrell, Pusha T and Casino)
6. Skepta - It Ain't Safe (feat. Young Lord)
7. Major Lazer - Aerosol Can (feat. Pharrell)
8. Jhené Aiko - My Afternoon Dream
9. Pharrell - Brand New (feat. Justin Timberlake)
10. X Ambassadors and Jamie N Commons - Jungle (Remix) (feat. Jay Z)

Nietzsche

-
1. Isaiah Rashad - Shot You Down (Remix)
2. Big KRIT - Cadillactica
3. Rich Gang - Flava
4. Freddie Gibbs - Broken
5. Young Thug - Old English
6. Nas - The Season
7. Lil Bibby - We Are Strong
8. Lil Herb - Everyday In Chicago
9. J Cole - No Role Modelz
10. Drake - 0 to 100

Eon2323
1. ""Pop Thieves (Make It Feel Good)"" - Childish Gambino
2. ""High"" - Freddie Gibbs & Madlib (feat. Danny Brown)
3. ""Just Have Fun"" - Ab-Soul
4. ""West Savannah"" - Isaiah Rashad (feat. SZA)
5. ""Black Sheep"" - Mick Jenkins
6. ""Cadillactica"" - Big KRIT
7. ""I Just Wanna Party"" - YG (feat. ScHoolboy Q & Jay Rock)
8. ""Kendrick Lamar's Interlude"" - Ab-Soul (feat. Kendrick Lamar)
9. ""Los Awesome"" - ScHoolboy Q (feat. Jay Rock)
10. ""Down On My Luck"" - Vic Mensa

LieutenantShinySides
1.  ""Candler Road"" - Childish Gambino
