,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
9. ""No Hands"" - Waka Flocka Flame feat. Roscoe Dash & Wale
8. ""Big Poppa/Warning"" - The Notorious B.I.G
7. ""Flava In Ya Ear"" - Craig Mack
6. ""Gangsta's Paradise"" - Coolio feat. L.V
5. ""Expression"" - Salt-N-Pepa
4. ""Can't Hold Us"" - Macklemore & Ryan Lewis feat. Ray Dalton
3. ""Hot Boyz"" - Missy ""Misdemeanor"" Elliot feat. Nas, Eve, & Q-Tip
2. ""Tootsee Roll"" - 69 Boyz
1. ""Thrift Shop"" - Macklemore & Ryan Lewis feat. Wanz",Billboard,Soulja Boy Tell'em,2007,"[11, 11, 8, 5, 6, 4, 4, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 6, 11, 14, 25, 28, 47]",23
11,Cyclone,"[Intro: Mickael & T-Pain]
Oh, oh oh
Swa-na-na-na-na
The mighty cyclone

[Chorus: Mickael]
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

[Verse 1: Baby Bash]
Now look at that dumper on the back of that bumper
She ain't even playing when she shaking that rumpa
And, oh, you ain't know? She get lower than a muffler
Either with her girlfriends or showstoppin' with her hustler
The way she move her body, she might see the Maserati
She wanna put it on me, tryin' to show me her tsunami
She make it hard to copy, always tight and never sloppy
And got an entourage and her own paparazzi
Now, there she go again, ridin' through the stormy weather
You better button up, if you wanna go get her
Cause it is what it is, everybody wanna love her
But when she pop it, boy, you better run for cover

[Chorus: Mickael]
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

[Verse 2: Baby Bash]
It's a rap when she breakin' boys off the typhoon (It's a rap)
Gotta get that feta like a boss tycoon (It's a rap)
Now hold it steady, cause she make a monsoon (It's a rap)
Now you can Google, download to iTunes
See, what I'm sayin', she ain't playin'
Bet she got them heads turnin'
You gon' hear it clack-clack when them heels get to burnin'
Stiletto so fuego, she got her own label
And got us all doin' her tomato

[Chorus: Mickael]
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone

[Verse 3: T-Pain]
Shawty got looks and shawty got class
Shawty got hips and shawty got ass
When she hit the stage, she drop it down low like
Ay, this is crazy, it's amazing
She must be the one, the lady

[Chorus: Mickael]
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
Just like a cyclone
She moves her body like a cyclone
And she makes me wanna do it all night long
Going hard when they turn the spotlights on
Because she moves her body like a cyclone
The mighty cyclone",Baby Bash,Baby Bash Featuring T-Pain,2007,"[12, 12, 12, 10, 9, 8, 7, 8, 7, 11, 13, 17, 18, 27, 28, 33, 42, 52, 53, 51, 65]",21
12,Like You'll Never See Me Again,"[Verse 1]
If I had no more time
No more time left to be here
Would you cherish what we had?
Was I everything that you were looking for?
If I couldn't feel your touch
And no longer were you with me
I'd be wishing you were here
To be everything that I've been looking for

[Pre-Chorus]
I don't wanna forget the present is a gift
And I don't wanna take for granted
The time you may have here with me
'Cause Lord only knows another day here's not really guaranteed

[Chorus]
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
Every time you touch me
Touch me like this is the last time
Promise that you'll love me
Love me like you'll never see me again
Oh oh oh

[Verse 2]
How many really know what love is?
Millions never will
Do you know until you lose it?
That it's everything that we are looking for
When I wake up in the morning
And you're beside me
I'm so thankful that I found
Everything that I've been looking for

[Pre-Chorus]
I don't wanna forget the present is a gift
And I don't wanna take for granted
The time you may have here with me
'Cause Lord only knows another day here's not really guaranteed

[Chorus]
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
Every time you touch me
Touch me like this is the last time
Promise that you'll love me
Love me like you'll never see me again
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
(Can you do that for me, baby?)
Every time you touch me
(See, we don't really know)
Touch me like this is the last time
(Say every day, we never know)
Promise that you'll love me
(I want you to run with me)
Love me like you'll never see me again
(Like you'll never see me again)

[Outro]
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh",Alicia Keys,Alicia Keys,2007,"[13, 19, 29, 46, 45, 93]",6
13,Hypnotized,"(Intro) (Plies)
Hey whats happening homie
This lil boy plies man
I ran across a nice lil babe the other day homie
Lil mama so bad she had me hypnotized
Couldn't even get my eyes out off her
Imma tell you how it feels to be hypnotized

(Chorus) (Akon)
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down

(Verse 1) (Plies)
Its 2 o'clock in the morning
Im yait up and im horny
All I need now is some moaning
That pussy got me zoned
O fine tell me she wanted
She got it fuck how she on me
I got it now cause she jonning
I know in the apanan she phone me
Im locked down as that monkey
I know she wet cause she told me
That ass on her she talking
Every nigga in here stobing
I see me up and im pocking
She bend over and im stroking
Her cheeks spread wide open
I been there and im focus

(Chorus) (Akon)
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down

(Bridge X2) (Akon)
Now do it some more (just like that), just do it some more (ya just like that)
Girl do it some more (now shake that ass, make a nigga like me spend that cash)

(Verse 2) (Plies)
She bad as hell and she swoll
Im tryn to play and I hold
Lil mama down, she cold
I fuck her ones and shes sold
I want her naked, no clothes
Im in the private shows
No limits everything goes
Imma let her ride me on her toes
Just stand on front of me and pose
You touch mine I touch yours
Then get all strong as mine goes
First time I seen her I froze
I had to get her she know
She worked then she fall
Cause im too real and she know
She want the goon and then show

(Chorus) (Akon)
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down
You got me so hypnotized the way your body rolling round and round
That booty keep bumping tities just bouncing up and down

(Bridge X2) (Akon)
Now do it some more (just like that), just do it some more (ya just like that)
Girl do it some more (now shake that ass, make a nigga like me spend that cash)",Plies,Plies Featuring Akon,2007,"[14, 16, 21, 24, 32, 34, 34, 41, 61, 84, 90, 96]",12
14,Can't Help But Wait,"[Intro]
I can’t help but wait
Oh, I can’t help but wait
Check it out, uh

[Verse 1]
I see you, you're with him, he ain’t right but you don’t trip
You stand by while he lies then turn right round and forgive
I can’t take to see your face with those tears running down your cheeks
But what can I do? I gotta stay true 'cause deep down I’m still a G

[Pre-Chorus]
And I don’t wanna come between you and your man
Even though I know I treat you better than he can

[Chorus]
Girl, I can’t help but wait 'til you get that with him, it don’t change
Can’t help but wait 'til you see that with me it ain’t the same
Can’t help but wait 'til you see you for what you really are
Baby girl, you are a star and I can’t help but wait

[Verse 2]
It ain't fresh to just let him call the shots
You’re a queen, you should be getting all that someone’s got
You should be rocking the latest in purses, bracelets and watches
You’re worth much more than an occasional
'I love you, I’m thinking of you'

[Pre-Chorus]
And I don’t wanna come between you and your man, no
Even though I know I treat you better than he can

[Chorus]
Girl, I can’t help but wait 'til you get that with him, it don’t change
Can’t help but wait 'til you see that with me it ain’t the same
Can’t help but wait 'til you see you for what you really are
Baby girl, you are a star and I can’t help but wait

[Bridge]
Get it together, you can do better
Seeing is believing and I see what you need so
I’m gon' to play my position, let you catch what you’ve been missing
I'm calling out, girl 'cause

[Chorus]
I can’t help but wait 'til you get that with him, it don’t change
Can’t help but wait 'til you see that with me it ain’t the same
Can’t help but wait 'til you see you for what you really are
Baby girl, you are a star and I can’t help but wait
'Til you get that with him, it don’t change
Can’t help but wait 'til you see that with me it ain’t the same
Can’t help but wait 'til you see you for what you really are
Baby girl, you are a star and I can’t help but wait

[Outro]
Can’t help but wait, no no no no no no
I can’t help but wait, oh
Can’t help but wait, no no no",Trey Songz,Trey Songz,2007,"[15, 14, 19, 25, 30, 37, 38, 43, 47, 60, 71, 90, 99]",13
15,Love Song,"[Verse 1]
Head under water
And they tell me to breathe easy for a while
The breathing gets harder, even I know that
Made room for me but it's too soon to see
If I'm happy in your hands
I'm unusually hard to hold on to
Blank stares at blank pages
No easy way to say this
You mean well, but you make this hard on me

[Chorus]
I'm not gonna write you a love song
'Cause you asked for it
'Cause you need one, you see
I'm not gonna write you a love song
'Cause you tell me it's
Make or break in this
If you're on your way
I'm not gonna write you to stay
If all you have is leaving I'm gonna need a better
Reason to write you a love song today

[Verse 2]
I learned the hard way
That they all say things you wanna hear
And my heavy heart sinks deep down under you and
Your twisted words
Your help just hurts
You are not what I thought you were
Hello to high and dry
Convinced me to please you
Made me think that I need this too
I'm trying to let you hear me as I am

[Chorus]
I'm not gonna write you a love song
'Cause you asked for it
'Cause you need one, you see
I'm not gonna write you a love song
'Cause you tell me it's
Make or break in this
If you're on your way
I'm not gonna write you to stay
If all you have is leaving I'm gonna need a better
Reason to write you a love song today

[Bridge]
Promise me that you'll leave the light on
To help me see with daylight, my guide, gone
'Cause I believe there's a way you can love me
Because I say

[Chorus]
I won't write you a love song
'Cause you asked for it
'Cause you need one, you see
I'm not gonna write you a love song
'Cause you tell me it's make or break in this
Is that why you wanted a love song?
'Cause you asked for it
'Cause you need one, you see
I'm not gonna write you a love song
'Cause you tell me it's make or break in this
If you're on your way
I'm not gonna write you to stay
If your heart is nowhere in it
I don't want it for a minute
Babe, I'll walk the seven seas when I believe that
There's a reason to
Write you a love song today
Today",Sara Bareilles,Sara Bareilles,2007,"[16, 72, 93, 91, 92, 98, 100]",7
16,Stronger,"[Produced by Kanye West, Mike Dean, and Timbaland]

[Intro]
Work it, make it, do it, makes us
Harder, better, faster, stronger

[Chorus]
N-now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
‘Cause I can't wait much longer
I know I got to be right now
‘Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(I need you right now!)

[Verse 1]
Let's get lost tonight
You could be my black Kate Moss tonight
Play secretary, I'm the boss tonight
And you don't give a fuck what they all say, right?
Awesome, the Christian in Christian Dior
Damn, they don't make 'em like this anymore
I ask, ‘cause I'm not sure
Do anybody make real shit anymore?
Bow in the presence of greatness
‘Cause right now thou hast forsaken us
You should be honored by my lateness
That I would even show up to this fake shit
So go ahead, go nuts, go apeshit
'Specially in my Pastellé, on my Bape shit
Act like you can't tell who made this
New Gospel, homie, take six
And take this, haters!

[Chorus]
N-now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
‘Cause I can't wait much longer
I know I got to be right now
‘Cause I can't get much wronger
Man, I've been waiting all night now
That's how long I been on ya
(Work it harder, make it better
Do it faster, makes us stronger)
(I need you right now!)
(I need you right now!) me likey

[Verse 2]
I don't know if you got a man or not
If you made plans or not
If God put me in your plans or not
I'm trippin', this drink got me sayin' a lot
But I know that God put you in front of me
So how the hell could you front on me?
There's a thousand you's, there's only one of me
I'm trippin', I'm caught up in the moment, right?
‘Cause it's Louis Vuitton Don night
So we gon' do everything that Kan like
Heard they'd do anything for a Klondike
Well, I'd do anything for a blonde dyke
And she'll do anything for the limelight
